fecha;pm2.5;pm10;humedad;puntoRocio;temperatura;dir_viento;viento;icap;calidad_aire
2020-08-21;70,0000;99,0000;79,5000;5,9250;9,9958;205,6250;3,6250;66,0000;5
2020-08-22;53,8542;78,5000;81,9583;5,0958;8,8833;169,2917;2,1250;52,3333;5
2020-08-23;15,2708;25,0000;84,2500;7,9917;10,6667;77,9583;9,4583;16,6667;5
2020-08-24;9,1875;19,0000;77,0833;6,8000;10,9042;57,6667;11,0833;12,6667;5
2020-08-25;7,3958;10,0000;93,9167;9,2042;10,1958;47,1250;14,2917;6,6667;5
2020-08-26;10,5208;13,5000;93,3333;8,3042;9,3708;45,3333;12,6667;9,0000;5
2020-08-27;26,0000;14,0000;86,6667;5,8042;8,2375;100,0833;5,3750;9,3333;5
2020-08-28;1,0000;6,0000;88,9583;6,6833;8,4375;77,7083;8,0417;4,0000;5
2020-08-29;7,7500;14,0000;84,0000;4,4125;7,3875;180,0000;8,2917;9,3333;5
2020-08-30;9,6304;16,5000;71,0417;1,4958;6,7625;207,5000;11,2917;11,0000;5
2020-08-31;37,3958;55,5000;81,4167;3,5250;6,9167;183,8333;4,4583;37,0000;5
2020-09-01;35,0217;54,0000;91,5833;5,4125;6,8375;103,2500;3,6250;36,0000;5
2020-09-02;26,6667;47,0000;81,2083;7,2083;10,6917;221,6522;3,9583;31,3333;5
2020-09-03;27,7500;43,5000;84,7500;6,1360;8,8040;158,3333;3,4800;29,0000;5
2020-09-04;19,2292;36,0000;85,1250;5,5833;8,3458;189,3478;3,8333;24,0000;5
2020-09-05;23,2500;34,5000;85,3750;7,7875;10,4458;81,2917;6,0833;23,0000;5
2020-09-06;19,7500;32,5000;82,4583;5,9167;9,4167;228,1667;5,2083;21,6667;5
2020-09-07;18,2708;33,5000;88,6250;7,6792;9,6958;166,1667;3,5000;22,3333;5
2020-09-08;11,3125;16,5000;97,7500;8,8292;9,1708;113,6667;8,6250;11,0000;5
2020-09-09;20,0833;29,0000;91,0000;10,2625;11,8333;130,7391;7,7500;19,3333;5
2020-09-10;20,8542;31,0000;93,3750;9,1083;10,2042;103,8750;6,2500;20,6667;5
2020-09-11;12,2500;26,5000;79,9583;4,2083;8,0542;218,7500;7,0833;17,6667;5
2020-09-12;14,7083;25,0000;80,0417;4,4542;8,2167;213,9167;6,4583;16,6667;5
2020-09-13;5,7292;14,0000;74,1667;4,4458;9,6125;215,3750;10,5000;9,3333;5
2020-09-14;12,1250;28,5000;61,3750;3,6667;11,6708;209,7500;11,5417;19,0000;5
2020-09-15;22,0833;41,0000;84,5417;7,6042;10,3583;219,3333;3,7500;27,3333;5
2020-09-16;12,2500;24,5000;89,3333;10,7792;12,6875;218,8333;3,8333;16,3333;5
2020-09-17;12,6875;26,0000;86,0417;8,5625;11,1000;206,1250;4,5833;17,3333;5
2020-09-18;4,4375;14,5000;73,3333;6,3417;11,7000;213,1667;12,0833;9,6667;5
2020-09-19;3,8542;13,5000;59,2500;3,1625;12,0333;205,5000;12,8333;9,0000;5
2020-09-20;11,5000;25,5000;60,9167;4,9125;13,1250;225,5833;5,7500;17,0000;5
2020-09-21;15,2083;39,0000;77,4167;7,5583;12,1000;153,2917;4,1667;26,0000;5
2020-09-22;9,1667;25,5000;74,6667;7,0542;12,0792;223,6250;7,0000;17,0000;5
2020-09-23;12,0000;34,0000;71,4583;6,3083;12,3958;221,6667;6,3333;22,6667;5
2020-09-24;24,1667;49,0000;68,7500;5,5708;12,6333;176,2917;3,2917;32,6667;5
2020-09-25;12,3750;29,0000;92,1667;7,9792;9,3292;177,9583;5,3333;19,3333;5
2020-09-26;15,3542;34,5000;85,7917;7,8958;10,5292;165,8333;2,7083;23,0000;5
2020-09-27;11,0000;26,5000;77,1667;5,9250;10,6958;218,4167;6,7917;17,6667;5
2020-09-28;10,4583;26,5000;79,4583;5,8440;9,5680;221,9600;5,2400;17,6667;5
2020-09-29;5,8125;21,0000;83,2500;6,5208;9,5000;83,0833;10,2917;14,0000;5
2020-09-30;8,1087;16,5000;78,1250;5,6667;9,9667;249,5833;5,1250;11,0000;5
2020-10-01;8,1250;17,0000;74,2083;2,4542;7,8667;219,9167;6,1667;11,3333;5
2020-10-02;9,2083;19,5000;73,7917;3,5458;8,8417;234,1739;6,0000;13,0000;5
2020-10-03;13,8958;27,5000;71,9583;2,0250;7,6250;204,0000;4,3750;18,3333;5
2020-10-04;13,5833;23,5000;72,1667;2,3708;8,2708;165,5000;3,9583;15,6667;5
2020-10-05;7,2500;21,5000;64,8333;3,7167;10,7000;219,5417;6,6667;14,3333;5
2020-10-06;6,1957;19,5000;72,7917;5,3083;10,8000;232,2083;7,5417;13,0000;5
2020-10-07;6,4167;22,0000;63,2917;3,3750;11,0042;222,4583;9,1667;14,6667;5
2020-10-08;7,2917;22,5000;66,9167;4,5667;11,6000;226,1667;6,3750;15,0000;5
2020-10-09;6,0208;28,0000;72,7083;7,6333;13,7208;224,9167;7,6250;18,6667;5
2020-10-10;4,3958;19,0000;60,1667;5,5250;13,7417;211,4583;9,7917;12,6667;5
2020-10-11;4,5625;19,0000;67,0833;7,4125;14,5875;214,5417;10,0417;12,6667;5
2020-10-12;5,9167;23,0000;53,7500;5,9167;16,2500;215,5000;8,1250;15,3333;5
2020-10-13;5,9375;27,5000;60,1250;7,1375;15,7250;217,5417;8,9583;18,3333;5
2020-10-14;6,6667;26,5000;78,2083;10,9208;14,9500;154,3333;8,6667;17,6667;5
2020-10-15;12,8043;50,5000;76,5417;10,6083;15,8708;178,7917;3,4167;33,6667;5
2020-10-16;13,4130;41,0000;79,7917;12,1708;16,0083;118,1667;6,0000;27,3333;5
2020-10-17;9,4583;19,5000;90,7083;10,4375;12,1333;223,5909;4,5417;13,0000;5
2020-10-18;8,8542;20,0000;77,5417;6,2042;11,0542;212,2917;4,4167;13,3333;5
2020-10-19;6,0417;23,5000;67,7917;5,2458;12,5125;218,5833;6,8750;15,6667;5
2020-10-20;5,7083;31,0000;57,1250;5,9292;15,2208;222,8333;8,6667;20,6667;5
2020-10-21;8,0000;31,0000;65,3333;6,8708;14,3333;240,5000;6,0833;20,6667;5
2020-10-22;9,7708;33,5000;65,3750;6,6792;14,7042;230,1667;5,2083;22,3333;5
2020-10-23;8,8478;32,0000;68,6667;6,9800;13,6880;212,8800;4,4400;21,3333;5
2020-10-24;8,4375;16,5000;87,9167;8,1083;10,2708;160,7917;4,5833;11,0000;5
2020-10-25;4,7500;10,5000;76,5417;7,2833;12,3292;206,3750;6,8750;7,0000;5
2020-10-26;5,5208;15,0000;72,7917;5,7125;11,3167;224,6250;5,2500;10,0000;5
2020-10-27;6,2917;12,0000;86,7083;9,1875;11,5167;121,3750;7,1667;8,0000;5
2020-10-28;3,6458;9,5000;75,9583;7,8042;12,7167;106,3333;6,3333;6,3333;5
2020-10-29;7,5625;17,5000;63,5500;6,9950;14,4900;205,4500;9,9000;11,6667;5
2020-10-30;12,7083;33,0000;66,9583;9,1000;16,9667;209,5000;3,5833;22,0000;5
2020-10-31;12,9583;29,5000;67,1667;10,5208;18,1125;193,0417;3,7083;19,6667;5
2020-11-01;5,1667;14,0000;79,4583;10,4417;14,5708;214,5833;3,7917;9,3333;5
2020-11-02;12,3913;27,5000;82,2083;10,3958;13,9792;226,0417;4,5000;18,3333;5
2020-11-03;13,5417;29,0000;83,0000;11,4208;15,0750;257,9130;3,9583;19,3333;5
2020-11-04;10,0417;22,0000;74,7917;9,6333;14,8000;224,7500;6,3333;14,6667;5
2020-11-05;7,0833;31,0000;55,1250;4,3833;14,3792;211,6667;10,7500;20,6667;5
2020-11-06;6,5000;26,5000;66,0000;8,3042;15,6833;211,9167;8,0417;17,6667;5
2020-11-07;6,5417;28,0000;64,0417;10,3625;18,2667;211,6667;7,7500;18,6667;5
2020-11-08;7,0208;21,0000;58,1667;8,8458;17,9875;217,5833;6,1667;14,0000;5
2020-11-09;8,0208;33,5000;72,0833;10,9042;16,8833;216,5000;7,3333;22,3333;5
2020-11-10;8,6667;32,5000;72,6250;12,3542;18,2417;205,2500;4,7500;21,6667;5
2020-11-11;9,4583;28,5000;80,7917;10,9042;14,5708;156,5833;4,2083;19,0000;5
2020-11-12;7,2174;29,0000;76,4167;10,1917;15,7208;220,1250;6,1250;19,3333;5
2020-11-13;6,8125;27,5000;75,6667;11,3292;16,0417;127,0417;5,3750;18,3333;5
2020-11-14;3,2708;24,0000;61,7500;6,4708;14,9792;219,3333;8,1250;16,0000;5
2020-11-15;4,6458;28,5000;59,2500;6,3917;15,7417;209,9167;7,5417;19,0000;5
2020-11-16;6,7917;28,5000;59,9583;8,0667;17,5083;224,1667;7,5000;19,0000;5
2020-11-17;6,1458;27,0000;65,0833;9,6292;16,9708;226,6087;5,2917;18,0000;5
2020-11-18;5,8542;25,0000;76,2083;10,5542;15,7000;223,6667;5,1667;16,6667;5
2020-11-19;5,2083;20,5000;72,3750;10,0625;15,6500;238,3750;5,5000;13,6667;5
2020-11-20;2,3542;19,0000;71,0833;9,0333;14,5333;151,0417;4,9583;12,6667;5
2020-11-21;2,6250;24,0000;67,7083;8,7875;15,6708;159,7083;4,2500;16,0000;5
2020-11-22;3,5000;17,5000;65,1250;8,1583;16,8208;226,3333;6,7917;11,6667;5
2020-11-23;3,3125;23,0000;62,5417;9,6708;17,7917;237,7917;5,9167;15,3333;5
2020-11-24;4,3542;19,0000;63,4583;7,6667;15,7042;239,2917;7,0833;12,6667;5
2020-11-25;4,2391;17,5000;67,5833;8,5125;16,0042;189,1250;5,9167;11,6667;5
2020-11-26;6,4375;32,5000;46,0000;3,8667;17,2333;211,2500;11,6250;21,6667;5
2020-11-27;6,4286;25,5000;45,5417;5,1042;18,1208;229,9167;8,1250;17,0000;5
2020-11-28;3,8125;17,0000;68,7500;8,4000;15,4208;201,2917;4,8750;11,3333;5
2020-11-29;4,2083;21,5000;61,0833;7,6542;17,4708;215,6667;10,6250;14,3333;5
2020-11-30;5,3750;24,0000;49,2500;6,2750;18,4792;211,7083;9,7917;16,0000;5
2020-12-01;5,8125;28,0000;53,5833;7,5958;18,6083;219,7917;8,0000;18,6667;5
2020-12-02;4,8542;20,5000;55,1250;7,2375;17,2250;222,8750;8,5833;13,6667;5
2020-12-03;6,3542;31,5000;48,7917;4,7833;17,0708;210,6250;11,2917;21,0000;5
2020-12-04;7,0682;29,0000;45,1250;5,2208;19,0917;210,2917;8,2917;19,3333;5
2020-12-05;13,2708;39,0000;53,0417;9,3458;21,2292;230,0833;4,1667;26,0000;5
2020-12-06;13,3750;32,0000;59,3750;9,7833;19,8083;183,6250;3,8917;21,3333;5
2020-12-07;5,3750;21,5000;63,7917;10,3250;18,4375;203,1250;5,2917;14,3333;5
2020-12-08;4,3333;14,5000;69,0833;8,7625;16,1833;199,4583;6,2083;9,6667;5
2020-12-09;7,6042;25,0000;53,4583;8,5875;19,6583;227,9167;7,7500;16,6667;5
2020-12-10;7,5833;17,0000;58,5909;7,4500;15,8583;250,5833;5,9167;11,3333;5
2020-12-11;6,3333;17,5000;61,7727;6,6091;15,3818;201,9091;5,7727;11,6667;5
2020-12-12;8,0000;13,5000;82,0417;10,1000;13,4880;190,2174;4,2400;9,0000;5
2020-12-13;5,0000;9,0000;70,2917;8,2000;16,1000;225,8750;8,5833;6,0000;5
2020-12-14;3,7222;12,5000;55,2500;7,2458;16,8375;218,7917;8,6667;8,3333;5
2020-12-15;6,5000;19,5000;58,2500;7,1583;17,1333;215,3333;10,6250;13,0000;5
2020-12-16;6,1042;21,0000;48,4167;5,8708;19,0500;214,3333;8,5000;14,0000;5
2020-12-17;7,7917;23,5000;49,2083;7,9875;20,7208;218,3750;5,9583;15,6667;5
2020-12-18;5,4375;16,0000;68,3750;9,1333;15,1708;124,2083;8,1667;10,6667;5
2020-12-19;6,7083;14,5000;73,6667;10,4500;16,0167;233,2500;4,7083;9,6667;5
2020-12-20;3,0208;10,0000;57,5833;7,4375;17,8500;214,8750;8,6667;6,6667;5
2020-12-21;5,6042;21,0000;50,7917;8,2750;20,6625;212,4583;9,0417;14,0000;5
2020-12-22;6,4783;24,5000;48,9583;8,9500;21,3792;207,2500;10,5417;16,3333;5
2020-12-23;4,4583;19,0000;54,0417;9,3792;20,7625;209,8333;10,5833;12,6667;5
2020-12-24;5,2083;21,5000;49,2500;8,2250;21,2417;212,9167;9,7500;14,3333;5
2020-12-25;3,5833;15,5000;52,0417;10,4292;22,4708;208,3333;10,7083;10,3333;5
2020-12-26;4,7500;18,0000;54,7917;11,6583;23,1167;213,2917;9,2917;12,0000;5
2020-12-27;5,8333;22,0000;60,4583;12,5750;21,5375;172,7500;5,8750;14,6667;5
2020-12-28;5,4167;21,5000;65,8333;13,1000;21,2292;241,0417;6,3750;14,3333;5
2020-12-29;5,1667;20,0000;68,5417;11,5500;18,2708;214,4583;6,3750;13,3333;5
2020-12-30;5,5227;20,5000;51,1667;5,3750;17,3750;214,0000;10,5000;13,6667;5
2020-12-31;6,3958;19,5000;46,5000;7,3208;19,9375;212,1667;10,1667;13,0000;5
2021-01-01;7,1250;21,0000;51,5000;10,9583;22,4250;226,4583;7,2500;14,0000;5
2021-01-02;8,6250;23,5000;52,5417;11,4500;22,0583;179,4167;6,5000;15,6667;5
2021-01-03;6,2083;18,0000;55,6667;11,5667;21,7917;221,0833;8,7500;12,0000;5
2021-01-04;7,2708;24,0000;46,0417;7,7583;20,8750;211,5833;10,7083;16,0000;5
2021-01-05;9,3750;28,5000;46,3333;9,1040;21,9560;236,8800;7,1600;19,0000;5
2021-01-06;9,4375;29,0000;64,0000;12,6000;21,5875;220,5000;5,2917;19,3333;5
2021-01-07;4,3125;16,5000;53,2500;10,4125;21,7250;220,6667;9,5833;11,0000;5
2021-01-08;10,3958;27,0000;41,8750;5,4500;20,3625;232,0417;7,7500;18,0000;5
2021-01-09;6,0208;18,5000;53,8333;6,1667;16,8292;250,0000;5,4167;12,3333;5
2021-01-10;3,5625;11,5000;60,4167;7,4417;16,0708;205,9167;6,3750;7,6667;5
2021-01-11;4,5000;13,5000;64,4167;8,9042;17,0792;222,7083;7,9583;9,0000;5
2021-01-12;5,6667;21,0000;43,9583;2,8083;17,2042;226,2083;8,2500;14,0000;5
2021-01-13;7,8750;28,0000;42,0833;4,5500;19,7500;237,1250;5,9583;18,6667;5
2021-01-14;8,6250;24,0000;45,7917;5,2500;18,4458;220,1250;5,2500;16,0000;5
2021-01-15;5,6875;21,5000;56,1250;8,1667;18,0750;199,2500;5,7500;14,3333;5
2021-01-16;5,3125;21,0000;47,0417;6,2375;19,1625;207,9167;13,3333;14,0000;5
2021-01-17;4,6250;16,5000;49,6667;8,5840;20,8520;211,0400;10,0400;11,0000;5
2021-01-18;9,1042;27,0000;48,4583;10,5520;23,1840;215,1200;8,0400;18,0000;5
2021-01-19;10,2083;28,5000;51,2500;13,4833;25,2083;232,9583;6,9583;19,0000;5
2021-01-20;10,7083;32,0000;61,5000;13,4042;22,1625;193,5833;4,5000;21,3333;5
2021-01-21;9,3864;28,0000;55,7083;11,9125;23,1625;238,5417;6,1667;18,6667;5
2021-01-22;8,8750;32,5000;56,1667;14,3708;24,4417;163,1667;6,9583;21,6667;5
2021-01-23;8,5625;23,5000;50,5417;13,1333;24,6542;217,2917;5,6667;15,6667;5
2021-01-24;9,2917;22,0000;61,5833;12,9000;22,4417;181,5000;4,2917;14,6667;5
2021-01-25;9,6304;30,5000;39,0417;5,4375;21,4208;221,4583;8,0000;20,3333;5
2021-01-26;17,1042;32,0000;44,9167;7,0292;20,7292;217,7917;8,6667;21,3333;5
2021-01-27;9,9783;26,0000;45,6667;6,5125;19,4375;230,4167;7,3750;17,3333;5
2021-01-28;3,8750;13,0000;62,2083;10,5167;18,1292;240,5417;5,7500;8,6667;5
2021-01-29;5,0625;7,5000;96,4091;16,1545;16,8091;72,6364;9,3182;5,0000;5
2021-01-30;4,1667;7,5000;88,7895;16,5526;18,7053;129,6842;7,7368;5,0000;5
2021-01-31;4,9583;9,0000;89,3810;15,8955;17,8227;150,1364;5,7273;6,0000;5
2021-02-01;5,3261;10,0000;77,6190;13,1762;17,8905;193,5238;5,6190;6,6667;5
2021-02-02;8,3125;16,0000;68,4167;11,7583;19,3083;205,0833;4,1250;10,6667;5
2021-02-03;10,9583;26,0000;62,0000;11,8042;22,0708;216,8261;4,1667;17,3333;5
2021-02-04;12,1250;30,0000;57,7500;13,4083;24,3208;197,2500;4,5417;20,0000;5
2021-02-05;7,4375;15,0000;79,4167;14,2958;18,5333;147,1250;4,4167;10,0000;5
2021-02-06;9,7708;16,0000;91,0000;14,7500;16,3375;227,7917;4,0000;10,6667;5
2021-02-07;8,8542;14,5000;85,3750;15,3292;18,1583;208,3750;4,3750;9,6667;5
2021-02-08;11,1250;22,0000;83,3043;14,4348;17,6913;186,6087;4,4783;14,6667;5
2021-02-09;11,2500;27,0000;70,9091;14,8273;21,7818;196,9091;4,6364;18,0000;5
2021-02-10;10,0217;27,5000;67,2083;15,9917;23,3625;166,1250;4,2500;18,3333;5
2021-02-11;9,2083;20,0000;86,5833;15,4292;17,9458;176,8261;3,6250;13,3333;5
2021-02-12;12,4792;25,5000;84,5833;15,9125;19,1167;204,2917;3,4167;17,0000;5
2021-02-13;10,8125;24,5000;76,2500;15,0583;20,1250;245,8333;4,1250;16,3333;5
2021-02-14;9,8542;22,5000;70,0417;12,7625;19,2458;206,5000;4,0417;15,0000;5
2021-02-15;8,0882;24,0000;65,6667;12,4167;19,7292;217,5217;4,2917;16,0000;5
2021-02-16;10,2273;22,0000;82,0417;12,8208;16,1208;92,3750;5,3333;14,6667;5
2021-02-17;7,1667;18,0000;78,2917;12,7000;17,2875;210,6250;4,7500;12,0000;5
2021-02-18;4,2917;11,5000;70,7917;9,4583;15,4792;195,6250;4,7917;7,6667;5
2021-02-19;5,1875;12,5000;71,5417;10,7333;17,0708;216,3333;8,0000;8,3333;5
2021-02-20;8,0625;18,0000;51,8333;5,9042;17,4417;211,9583;6,2917;12,0000;5
2021-02-21;8,7083;20,0000;56,5833;6,9875;17,2792;180,0000;3,7917;13,3333;5
2021-02-22;4,5000;15,0000;61,5417;9,6958;18,2000;227,0000;6,5417;10,0000;5
2021-02-23;6,4583;25,0000;51,9583;7,9750;19,1375;210,8750;10,1667;16,6667;5
2021-02-24;10,4583;43,0000;60,7500;11,9250;20,9042;182,3913;4,5833;28,6667;5
2021-02-25;12,0625;28,5000;67,5000;12,8667;20,0417;223,0417;4,2500;19,0000;5
2021-02-26;10,0208;28,0000;73,4762;12,9636;18,9364;227,5455;5,6364;18,6667;5
2021-02-27;7,2500;22,5000;62,5417;12,1625;20,7667;221,0417;8,2917;15,0000;5
2021-02-28;8,0208;26,0000;55,2917;10,4250;21,1833;209,2917;10,5000;17,3333;5
2021-03-01;7,6522;31,0000;59,9583;13,2208;22,0167;157,3750;7,1250;20,6667;5
2021-03-02;10,6875;38,0000;67,4167;14,9833;21,9833;210,2500;4,0000;25,3333;5
2021-03-03;8,6042;32,0000;62,9167;12,9833;21,9292;230,3750;6,5833;21,3333;5
2021-03-04;7,1750;30,5000;56,0833;12,9583;23,0417;214,2500;9,0000;20,3333;5
2021-03-05;9,0417;31,5000;60,5833;14,6417;23,3833;164,5000;6,8333;21,0000;5
2021-03-06;11,2083;26,0000;79,2083;13,4125;17,7750;232,2917;3,9583;17,3333;5
2021-03-07;6,4167;17,0000;71,2083;13,3667;19,8458;223,1250;6,4583;11,3333;5
2021-03-08;9,8125;29,5000;64,0417;13,0250;21,9167;212,4583;9,0000;19,6667;5
2021-03-09;18,0870;43,5000;57,4583;9,0708;19,8375;185,0833;4,0833;29,0000;5
2021-03-10;6,6667;18,5000;80,0833;12,4360;16,1880;159,0000;4,8400;12,3333;5
2021-03-11;5,8684;16,0000;65,1875;11,7500;19,8687;204,5000;8,0000;10,6667;5
2021-03-12;13,8889;27,0000;65,5417;10,2250;17,9458;240,6522;5,0417;18,0000;5
2021-03-13;18,2083;36,5000;67,5000;10,3125;17,8958;162,4583;3,2917;24,3333;5
2021-03-14;11,7083;22,0000;74,1304;11,7870;17,2826;200,7391;4,2609;14,6667;5
2021-03-15;8,2955;20,0000;92,5833;13,0708;14,3500;182,0000;4,7500;13,3333;5
2021-03-16;8,8125;22,5000;80,0000;12,7286;16,8476;211,6190;4,0476;15,0000;5
2021-03-17;15,8750;35,0000;76,0417;11,9360;16,9080;189,9200;4,6800;23,3333;5
2021-03-18;11,5000;27,5000;79,7917;10,7875;14,4500;160,2917;2,9167;18,3333;5
2021-03-19;11,0435;27,5000;78,7500;9,0708;13,5208;209,6667;3,5833;18,3333;5
2021-03-20;4,7083;18,5000;61,2500;8,3583;16,6375;120,5000;4,5417;12,3333;5
2021-03-21;10,1875;24,5000;64,6250;7,5917;16,0792;218,9048;4,1250;16,3333;5
2021-03-22;11,5417;35,5000;60,7083;7,6750;16,5917;169,1304;5,0833;23,6667;5
2021-03-23;14,4792;35,0000;63,2500;8,5375;16,8500;211,5833;4,0833;23,3333;5
2021-03-24;12,8958;30,0000;72,6667;10,7750;16,4292;232,4167;6,5000;20,0000;5
2021-03-25;12,3750;34,0000;57,9167;5,8750;14,5875;227,9167;5,6250;22,6667;5
2021-03-26;17,2500;38,0000;64,3333;5,9167;14,2542;203,6667;6,1250;25,3333;5
2021-03-27;16,3182;36,0000;56,7917;7,5083;18,3958;214,3333;9,1250;24,0000;5
2021-03-28;14,9167;30,0000;56,0000;7,6333;17,6208;214,7500;5,1250;20,0000;5
2021-03-29;15,7955;39,0000;69,5000;9,1042;15,4333;153,7391;4,0833;26,0000;5
2021-03-30;37,5833;53,5000;92,7391;11,4435;12,6652;209,1765;4,2174;35,6667;5
2021-03-31;22,3125;42,0000;78,4118;11,1000;15,5353;196,0000;3,8824;28,0000;5
2021-04-01;28,1458;44,5000;78,3158;10,9158;15,4895;193,2632;3,8947;29,6667;5
2021-04-02;11,0417;24,0000;75,4762;10,8810;16,2381;221,1905;5,9524;16,0000;5
2021-04-03;15,1667;35,0000;72,9565;9,7833;15,7167;216,6250;5,0000;23,3333;5
2021-04-04;37,1667;58,0000;71,4583;8,4875;14,4250;77,5833;6,0000;38,6667;5
2021-04-05;9,2708;29,5000;69,4583;10,4833;16,0708;124,6667;7,8750;19,6667;5
2021-04-06;23,5417;46,0000;76,9583;11,8708;16,0083;109,0000;3,5000;30,6667;5
2021-04-07;19,2917;33,5000;77,2609;11,9435;16,8913;220,5455;4,0870;22,3333;5
2021-04-08;20,8333;32,5000;83,8333;8,7875;12,0917;156,5000;4,8750;21,6667;5
2021-04-09;14,2292;19,0000;83,8667;10,3800;13,2333;201,8000;7,4000;12,6667;5
2021-04-10;13,8125;20,0000;76,6842;7,5368;12,4632;219,2941;4,8235;13,3333;5
2021-04-11;7,3542;16,0000;70,2917;7,0125;13,7333;216,6250;9,7500;10,6667;5
2021-04-12;7,3125;19,0000;72,1667;11,7000;17,5667;211,0000;9,7083;12,6667;5
2021-04-13;12,6304;36,0000;71,0833;11,9667;18,4792;218,7500;6,4583;24,0000;5
2021-04-14;19,0000;36,0000;83,8261;10,8087;13,9609;176,8696;4,5217;24,0000;5
2021-04-15;10,6875;26,5000;70,8333;10,2333;16,6556;190,6471;4,7778;17,6667;5
2021-04-16;18,7917;39,5000;78,8571;11,7000;15,8818;226,8636;4,8182;26,3333;5
2021-04-17;29,5455;48,5000;78,1500;10,6250;14,9800;178,8500;3,8500;32,3333;5
2021-04-18;17,2292;32,5000;85,0417;12,2375;15,0167;169,6250;3,4583;21,6667;5
2021-04-19;20,6250;39,0000;79,7500;8,6792;12,8500;138,1667;5,1667;26,0000;5
2021-04-20;10,3125;22,0000;74,2083;10,1167;15,0083;67,5833;8,0000;14,6667;5
2021-04-21;12,1667;17,0000;97,4783;12,9652;13,3652;114,8261;5,7826;11,3333;5
2021-04-22;27,6957;35,0000;99,4667;13,6600;13,7467;160,1667;4,4000;23,3333;5
2021-04-23;27,5625;39,0000;83,4706;11,0588;14,1529;177,3125;3,1765;26,0000;5
2021-04-24;15,3542;23,5000;74,0625;10,1188;15,5250;215,0625;7,6875;15,6667;5
2021-04-25;18,6875;25,0000;73,5714;8,1318;13,2773;217,2273;6,0909;16,6667;5
2021-04-26;17,7500;30,0000;76,1000;9,5350;14,4450;212,3500;6,9500;20,0000;5
2021-04-27;33,9792;44,5000;80,5217;7,6043;11,4826;191,6087;3,9565;29,6667;5
2021-04-28;26,6087;45,0000;67,1875;8,4187;14,4556;175,4375;4,9375;30,0000;5
2021-04-29;38,0417;46,0000;85,9583;8,0167;10,6917;190,4167;2,9583;30,6667;5
2021-04-30;25,4167;36,0000;88,7083;11,1875;13,2125;49,7500;6,6667;24,0000;5
2021-05-01;11,9792;13,5000;99,1667;12,2833;12,4208;62,6667;10,2083;9,0000;5
2021-05-02;10,2500;12,5000;100,0000;11,7636;11,7636;48,4091;9,2273;8,3333;5
2021-05-03;24,2292;27,0000;97,5556;11,3833;11,7722;176,6111;3,6111;18,0000;5
2021-05-04;32,1087;35,5000;93,1667;8,5750;9,7375;178,0833;3,5417;23,6667;5
2021-05-05;87,9792;121,0000;86,0500;8,8048;11,3619;184,0000;3,0952;80,6667;5
2021-05-06;107,2292;112,5000;83,9474;8,7600;11,7600;175,3158;2,7895;75,0000;5
2021-05-07;44,3125;51,0000;94,0476;10,4524;11,4524;111,5500;7,0500;34,0000;5
2021-05-08;46,8750;49,0000;87,7500;11,1083;13,4333;109,0870;3,3333;32,6667;5
2021-05-09;15,1458;21,0000;85,7391;8,5043;11,2435;205,5217;8,5217;14,0000;5
2021-05-10;62,8750;66,5000;85,3750;6,2375;8,9167;208,7083;6,0000;44,3333;5
2021-05-11;94,2917;129,0000;82,3125;6,2824;9,5471;173,1765;3,5882;86,0000;5
2021-05-12;61,8958;69,0000;77,9000;4,7476;9,1333;193,2857;5,4286;46,0000;5
2021-05-13;96,7708;107,0000;87,2083;7,0917;9,3458;146,9167;3,2917;71,3333;5
2021-05-14;121,2917;156,0000;99,3750;7,7292;7,8292;146,9583;3,1667;116,6667;4
2021-05-15;74,4792;107,0000;84,3077;9,4231;11,6000;169,2308;3,2308;71,3333;5
2021-05-16;91,6042;122,0000;88,5556;6,7211;8,7316;180,0000;4,3158;81,3333;5
2021-05-17;125,9565;179,0000;92,0417;7,7042;9,1375;137,7647;2,3750;180,5556;4
2021-05-18;48,2708;51,5000;97,2778;8,3500;8,7100;51,8421;7,7895;34,3333;5
2021-05-19;14,8125;20,0000;91,7500;11,6167;12,9958;28,0833;14,2917;13,3333;5
2021-05-20;23,1250;38,0000;84,2353;9,7118;12,6118;164,6429;4,5882;25,3333;5
2021-05-21;61,8750;102,0000;91,6000;9,2400;10,6933;150,8571;5,2000;68,0000;5
2021-05-22;64,2292;82,0000;92,4118;7,4000;8,6824;193,9412;5,8824;54,6667;5
2021-05-23;25,9375;30,0000;86,1176;6,8722;9,2556;225,1111;6,6111;20,0000;5
2021-05-24;65,1875;93,0000;94,7500;8,0042;8,8750;200,2917;4,2083;62,0000;5
2021-05-25;115,2500;164,0000;97,8750;8,8875;9,2375;219,5625;4,6250;138,8889;4
2021-05-26;70,0000;114,0000;97,5556;9,3684;9,7474;171,7059;3,4118;76,0000;5
2021-05-27;27,7308;54,0000;98,8667;12,9812;13,1687;96,1250;6,6875;36,0000;5
2021-05-28;26,6667;45,0000;97,1765;10,8706;11,2611;94,2778;5,1111;30,0000;5
2021-05-29;47,2292;58,0000;91,4286;8,5643;9,7067;210,2000;5,8667;38,6667;5
2021-05-30;47,1458;66,0000;88,4583;4,5375;6,6500;196,5238;3,5833;44,0000;5
2021-05-31;21,0000;29,0000;96,9474;11,4900;11,9500;43,5500;6,2000;19,3333;5
